Type,DSN,DistributorCode,DistributorName,TeamCode,TeamName,PRDSN,PKSN,PackCode,ProductName,Description,DateName,Opening,OpeningB,Purchase,PurchaseB,Sales,SalesB,Export,DmgExp,OtherIn,OtherOut,Closing,ClosingB,TPrice,ValueTp
0,18,2696,Premier Agencies - ISLAMABAD,5,Challengers,61,11,PV09101,GALVECTA PLUS,TABS 50/850MG 14S,31-Aug-17,1335,0,0,0,752,0,0,0,0,0,583,0,306,0.178
0,18,2696,Premier Agencies - ISLAMABAD,5,Challengers,89,12,PV05001,NUVAL,TABS 80MG 14`S,31-Aug-17,58,0,50,0,36,0,0,0,0,0,72,0,178.5,0.013
0,18,2696,Premier Agencies - ISLAMABAD,5,Challengers,89,13,PV05002,NUVAL,TABS 160MG 14`S,31-Aug-17,58,0,24,0,52,0,0,0,0,3,27,0,249.9,0.007
0,18,2696,Premier Agencies - ISLAMABAD,5,Challengers,90,14,PV05101,NUVAL D,TABS 80+12.5MG 14`S,31-Aug-17,107,0,0,0,21,0,0,0,0,1,85,0,190.4,0.016
0,18,2696,Premier Agencies - ISLAMABAD,5,Challengers,90,15,PV05102,NUVAL D,TABS 160+25MG 14`S,31-Aug-17,350,0,24,0,193,0,0,0,0,0,181,0,273.7,0.05
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,7,1,PV06002,ARBI,TABS 300MG 10'S,31-Aug-17,292,0,152,0,257,0,0,0,0,43,144,0,293.25,0.042
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,7,2,PV06001,ARBI,TABS 150MG 10'S,31-Aug-17,918,0,400,0,636,0,0,0,0,37,645,0,195.5,0.126
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,8,3,PV06103,ARBI D,TABS 300/25MG,31-Aug-17,142,0,76,0,126,0,0,0,0,0,92,0,416.5,0.038
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,8,4,PV06102,ARBI D,TABS 300/12.5MG,31-Aug-17,767,0,114,0,465,0,0,0,0,12,404,0,303.03,0.122
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,8,5,PV06101,ARBI D,TABS 150/12.5MG,31-Aug-17,1314,0,750,0,941,0,0,0,0,13,1110,0,205.28,0.228
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,44,6,2687716,EVOPRIDE,TABS 0003MG X 30,31-Aug-17,481,0,160,0,340,0,0,0,0,0,301,0,290.7,0.088
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,44,7,2687710,EVOPRIDE,TABS 0001MG X 20,31-Aug-17,139,0,0,0,-22,0,0,0,0,4,157,0,85,0.013
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,44,8,2687718,EVOPRIDE,TABS 0001MG X 30,31-Aug-17,224,0,280,0,362,0,0,0,0,0,142,0,129.33,0.018
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,44,9,2687713,EVOPRIDE,TABS 0002MG X 30,31-Aug-17,1061,0,640,0,847,0,0,0,0,0,854,0,214.68,0.183
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,44,10,2687712,EVOPRIDE,TABS 0002MG X 20,31-Aug-17,4,0,0,0,1,0,0,0,0,1,2,0,141.1,0
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,44,11,2687714,EVOPRIDE,TABS 0003MG X 20,31-Aug-17,3,0,0,0,-20,0,0,0,0,2,21,0,183.6,0.004
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,44,12,2687715,EVOPRIDE,TABS 0004MG X 20,31-Aug-17,9,0,0,0,-13,0,0,0,0,1,21,0,255,0.005
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,44,13,2687717,EVOPRIDE,TABS 0004MG X 30,31-Aug-17,1522,0,720,0,993,0,0,0,0,0,1249,0,433.5,0.541
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,84,14,PV09603,MYOPRO,40MG 10'S,31-Aug-17,138,0,0,0,21,0,0,0,0,0,117,0,339.15,0.04
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,84,15,PV09602,MYOPRO,20MG 10'S,31-Aug-17,199,0,0,0,51,0,0,0,0,0,148,0,254.15,0.038
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,84,16,PV09601,MYOPRO,10MG 10'S,31-Aug-17,245,0,150,0,339,0,0,0,0,0,56,0,140.25,0.008
0,18,2696,Premier Agencies - ISLAMABAD,6,Winners,101,17,4442620,ORSLIM,CAPS 0120MG X 30,31-Aug-17,2090,0,480,0,1440,0,0,0,0,6,1124,0,1275,1.433
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,34,1,PV08703,DUZALTA,CAPS 60MG 10S,31-Aug-17,189,0,50,0,161,0,0,0,0,0,78,0,314.5,0.025
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,34,1,PV08702,DUZALTA,CAPS 30MG 14S,31-Aug-17,663,0,350,0,517,0,0,0,0,0,496,0,291.55,0.145
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,34,2,PV08701,DUZALTA,CAPS 20MG 14S,31-Aug-17,448,0,150,0,401,0,0,0,0,0,197,0,214.2,0.042
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,45,6,PV01701,EVOPRIDE PLUS,TABS 1/500MG 30`S,31-Aug-17,869,0,300,0,626,0,0,0,0,2,541,0,127.5,0.069
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,45,7,PV01702,EVOPRIDE PLUS,TABS 2/500MG 30`S,31-Aug-17,1631,0,750,0,1219,0,0,0,0,1,1161,0,216.75,0.252
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,106,8,5451410,RAMIPACE,TABS 1.25MG X 28,31-Aug-17,592,0,300,0,344,0,0,0,0,0,548,0,171.67,0.094
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,106,9,5451415,RAMIPACE,TABS 02.5MG X 28,31-Aug-17,3025,0,1200,0,2199,0,0,0,0,0,2026,0,290.45,0.588
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,106,10,5451417,RAMIPACE,TABS 0005MG X 28,31-Aug-17,1390,0,450,0,939,0,0,0,0,0,901,0,378.25,0.341
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,106,11,5451418,RAMIPACE,TABS 0010MG X 28,31-Aug-17,168,0,300,0,166,0,0,0,0,0,302,0,510,0.154
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,114,12,PV08803,SETSPIN,TABS 24MG 30S,31-Aug-17,7,0,25,0,30,0,0,0,0,0,2,0,402.3,0.001
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,114,13,PV08802,SETSPIN,TABS 16MG 30S,31-Aug-17,113,0,0,0,74,0,0,0,0,0,39,0,246.5,0.01
0,18,2696,Premier Agencies - ISLAMABAD,7,Mavericks,114,14,PV08801,SETSPIN,TABS 8MG 30S,31-Aug-17,105,0,0,0,58,0,0,0,0,0,47,0,178.5,0.008
0,18,2696,Premier Agencies - ISLAMABAD,8,Re-Born Virology,46,1,PV04502,EVORIN,TABS 600MG 10S,31-Aug-17,560,0,0,0,0,0,0,0,0,0,560,0,0,0
0,18,2696,Premier Agencies - ISLAMABAD,8,Re-Born Virology,46,2,PV04501,EVORIN,TABS 400MG,31-Aug-17,3700,0,576,0,5176,0,0,0,900,0,0,0,0,0
0,18,2696,Premier Agencies - ISLAMABAD,8,Re-Born Virology,109,3,PV07502,RIXABAC,TAB 550MG 10s,31-Aug-17,61,0,38,0,54,0,0,0,0,0,45,0,422.24,0.019
0,18,2696,Premier Agencies - ISLAMABAD,8,Re-Born Virology,109,4,PV07501,RIXABAC,TAB 200MG 10s,31-Aug-17,94,0,0,0,0,0,0,0,0,0,94,0,141.95,0.013
0,18,2696,Premier Agencies - ISLAMABAD,8,Re-Born Virology,128,6,PV04301,TENOVA,TABS 300MG 30`S,31-Aug-17,24,0,20,0,2,0,0,0,1,21,22,0,2974.44,0.065
0,18,2696,Premier Agencies - ISLAMABAD,8,Re-Born Virology,143,7,7004910,ZOLTAR,CAPS ENTER 0020MG X 14,31-Aug-17,2734,0,100,0,1053,0,0,0,0,22,1759,0,144.84,0.255
0,18,2696,Premier Agencies - ISLAMABAD,8,Re-Born Virology,143,8,7004940,ZOLTAR,IV 40MG,31-Aug-17,19,0,4340,0,2709,0,0,0,2604,9,4245,0,204,0.866
0,18,2696,Premier Agencies - ISLAMABAD,8,Re-Born Virology,145,9,PV07901,ZOVAL,TAB 400MG,31-Aug-17,403,0,672,0,738,0,0,0,100,0,437,0,5059.12,2.211
0,18,2696,Premier Agencies - ISLAMABAD,9,Bone Saviors,62,1,PV04001,GOURIC,TABS 40MG,31-Aug-17,3638,0,4700,0,4511,0,0,0,0,1,3826,0,306,1.171
0,18,2696,Premier Agencies - ISLAMABAD,9,Bone Saviors,63,2,PV02801,IBANDRO,TABS 150MG,31-Aug-17,1292,0,945,0,1220,0,0,0,0,54,963,0,376.34,0.362
0,18,2696,Premier Agencies - ISLAMABAD,9,Bone Saviors,71,3,PV08001,KALSOB,TAB 30's,31-Aug-17,667,0,700,0,761,0,0,0,0,0,606,0,392.31,0.238
0,18,2696,Premier Agencies - ISLAMABAD,9,Bone Saviors,87,4,4390410,NISE,TABS F.C. 0100MG X 20,31-Aug-17,13386,0,7300,0,10969,0,0,0,0,23,9694,0,97.75,0.948
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,38,2,2693011,ESTAR,TABS 0020MG X 14,31-Aug-17,328,0,0,0,72,0,0,0,0,48,208,0,327.25,0.068
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,38,3,2693013,ESTAR,TAB 10MG 14s,31-Aug-17,2331,0,650,0,1984,0,0,0,0,0,997,0,221,0.22
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,38,4,2693012,ESTAR,TABS 0005MG X 14,31-Aug-17,1094,0,600,0,966,0,0,0,0,2,726,0,148.75,0.108
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,38,5,2693010,ESTAR,TABS 0010MG X 10,31-Aug-17,3,0,0,0,0,0,0,0,0,3,0,0,140.25,0
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,42,3,2501810,EVOKALM,TABS 0025MG X 10,31-Aug-17,172,0,100,0,187,0,0,0,0,3,82,0,97.75,0.008
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,42,4,2501815,EVOKALM,TABS 0100MG X 10,31-Aug-17,145,0,200,0,201,0,0,0,0,0,144,0,184.88,0.027
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,42,5,2501820,EVOKALM,TABS 0200MG X 10,31-Aug-17,149,0,0,0,58,0,0,0,0,0,91,0,280.5,0.026
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,43,6,PV03901,EVOKALM XR,TABS 200MG,31-Aug-17,17,0,72,0,26,0,0,0,0,0,63,0,280.5,0.018
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,43,7,PV03902,EVOKALM XR,TABS 300MG,31-Aug-17,6,0,96,0,-9,0,0,0,0,0,111,0,382.5,0.042
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,72,8,PV04101,KLEVRA,TABS 250MG,31-Aug-17,57,0,120,0,87,0,0,0,0,0,90,0,561,0.05
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,72,9,PV04102,KLEVRA,TABS 500MG,31-Aug-17,153,0,80,0,117,0,0,0,0,8,108,0,1007.25,0.109
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,72,10,PV04103,KLEVRA,ORAL SOLUTION 60ML,31-Aug-17,262,0,0,0,123,0,0,0,0,23,116,0,306,0.035
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,73,11,PV06701,KLEVRA XR,TAB 500MG,31-Aug-17,3,0,0,0,-6,0,0,0,0,3,6,0,335.75,0.002
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,134,15,6927310,VOXAMINE,TABS F.C. 0050MG X 10,31-Aug-17,1052,0,300,0,808,0,0,0,0,13,531,0,156.4,0.083
0,18,2696,Premier Agencies - ISLAMABAD,10,Titans,134,16,6927315,VOXAMINE,TABS F.C. 0100MG X 10,31-Aug-17,459,0,100,0,217,0,0,0,0,9,333,0,312.8,0.104
0,18,2696,Premier Agencies - ISLAMABAD,12,Champions,80,2,3678310,LOWPLAT,TABS F.C. 0075MG X 10,31-Aug-17,29993,0,12900,0,23962,0,0,0,0,0,18931,0,121.38,2.298
0,18,2696,Premier Agencies - ISLAMABAD,12,Champions,138,3,7013915,X-PLENDED,TABS F.C. 0020MG X 10,31-Aug-17,1395,0,1600,0,1535,0,0,0,0,14,1446,0,340,0.492
0,18,2696,Premier Agencies - ISLAMABAD,12,Champions,139,4,PV07803,XCEPT,TAB 20MG,31-Aug-17,379,0,480,0,491,0,0,0,0,0,368,0,595,0.219
0,18,2696,Premier Agencies - ISLAMABAD,12,Champions,139,5,PV07802,XCEPT,TAB 15MG,31-Aug-17,431,0,200,0,410,0,0,0,0,0,221,0,476,0.105
0,18,2696,Premier Agencies - ISLAMABAD,12,Champions,139,6,PV07801,XCEPT,TAB 10MG,31-Aug-17,978,0,600,0,913,0,0,0,0,0,665,0,255,0.17
0,18,2696,Premier Agencies - ISLAMABAD,13,HiFliers,20,1,PV02201,CELIA,DEVELOP 1,31-Aug-17,778,0,336,0,513,0,0,0,0,17,584,0,619.75,0.362
0,18,2696,Premier Agencies - ISLAMABAD,13,HiFliers,20,2,PV02202,CELIA,DEVELOP 2,31-Aug-17,485,0,600,0,517,16,0,0,0,0,552,0,647.5,0.357
0,18,2696,Premier Agencies - ISLAMABAD,13,HiFliers,20,3,PV02203,CELIA,DEVELOP 3,31-Aug-17,675,0,384,0,431,16,0,0,0,19,593,0,656.75,0.389
0,18,2696,Premier Agencies - ISLAMABAD,13,HiFliers,21,4,PV03201,CELIA AD,400G TIN,31-Aug-17,165,0,0,0,27,0,0,0,0,108,30,0,724.28,0.022
0,18,2696,Premier Agencies - ISLAMABAD,13,HiFliers,22,5,PV03101,CELIA AR,400G TIN,31-Aug-17,819,0,564,0,467,0,0,0,0,1,915,0,823.25,0.753
0,18,2696,Premier Agencies - ISLAMABAD,13,HiFliers,23,6,PV02901,CELIA DIGEST,400G TIN,31-Aug-17,1013,0,768,0,859,0,0,0,0,16,906,0,800.13,0.725
0,18,2696,Premier Agencies - ISLAMABAD,13,HiFliers,25,8,PV03301,CELIA LF,400G TIN,31-Aug-17,157,0,60,0,66,0,0,0,0,33,118,0,763.13,0.09
0,18,2696,Premier Agencies - ISLAMABAD,13,HiFliers,26,9,PV03401,CELIA MAMA,400G TIN,31-Aug-17,32,0,372,0,154,0,0,0,0,0,250,0,832.5,0.208
0,18,2696,Premier Agencies - ISLAMABAD,13,HiFliers,28,11,PV06401,CELIA PRE,(PREMATURE) 400G TIN,31-Aug-17,92,0,12,0,41,0,0,0,0,0,63,0,851,0.054
0,18,2696,Premier Agencies - ISLAMABAD,13,HiFliers,93,9,PV09304,OPT-D,DROPS 400IU 10ML,31-Aug-17,180,0,0,0,34,0,0,0,0,0,146,0,217.94,0.032
0,18,2696,Premier Agencies - ISLAMABAD,14,BD - Pen Needles,13,1,BD00101,BD PEN NEEDLE,31GA 8MM (320109),31-Aug-17,66,0,0,0,29,0,0,0,0,0,37,0,9.15,0
0,18,2696,Premier Agencies - ISLAMABAD,14,BD - Pen Needles,13,2,BD00102,BD PEN NEEDLE,31GA 5MM (320119),31-Aug-17,149,0,0,0,140,0,0,0,72,6,75,0,10.2,0.001
0,18,2696,Premier Agencies - ISLAMABAD,15,BD - Syringes,14,3,BD00303,BD SYRINGE - BAG,1CC 30GA 8MM 10 (328838),31-Aug-17,22088,0,0,0,3739,0,0,0,8500,0,26849,0,12.16,0.326
0,18,2696,Premier Agencies - ISLAMABAD,16,Scitech,40,11,2692540,EVODOXIM,SUSP DRY 0050ML 0040MG X 1,31-Aug-17,0,0,0,0,-5,0,0,0,0,4,1,0,119,0
0,18,2696,Premier Agencies - ISLAMABAD,16,Scitech,55,12,3014310,FREEDEP,TABS F.C. 0050MG X 30,31-Aug-17,5,0,0,0,-1,0,0,0,0,6,0,0,229.5,0
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,16,1,879710,BONEDOL,TABS 0.25Y ÿX 10,31-Aug-17,0,0,0,0,-7,0,0,0,0,7,0,0,51,0
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,16,2,879713,BONEDOL,TABS 00.5Y ÿX 10,31-Aug-17,13,0,0,0,0,0,0,0,0,7,6,0,127.5,0.001
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,62,5,PV04003,GOURIC,TABS 120MG,31-Aug-17,41,0,0,0,5,0,0,0,0,0,36,0,680,0.024
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,80,1,3678315,LOWPLAT,TABS F.C. 0300MG X 10,31-Aug-17,149,0,0,0,2,0,0,0,0,0,147,0,57.8,0.008
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,83,41,PV05901,MEZREL XR,CAPS 15MG 14`S,31-Aug-17,0,0,0,0,-3,0,0,0,0,3,0,0,187,0
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,85,15,PV05703,NEBULIZERS,Comp C802,31-Aug-17,1,0,0,0,1,0,0,0,0,0,0,0,3209.4,0
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,107,50,PV06602,RAMIPACE D,TAB 10/12.5MG,31-Aug-17,3,0,0,0,0,0,0,0,0,0,3,0,459,0.001
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,117,53,5718315,SPECTRIX,TABS F.C. 0500MG X 10,31-Aug-17,7,0,0,0,-2,0,0,0,0,7,2,0,153,0
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,137,20,PV05303,WRIST BPM,BPM - RS2,31-Aug-17,1,0,0,0,0,0,0,0,0,0,1,0,4059.83,0.004
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,144,59,PV02704,ZOLTAR INSTA,CAPS 40MG 14`S,31-Aug-17,9,0,0,0,-7,0,0,0,0,12,4,0,214.2,0.001
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,144,60,PV02703,ZOLTAR INSTA,CAPS 20MG 14`S,31-Aug-17,42,0,0,0,-12,0,0,0,0,32,22,0,124.1,0.003
0,18,2696,Premier Agencies - ISLAMABAD,18,Discontinued,144,61,PV02701,ZOLTAR INSTA,SACHETS 20MG 14`S,31-Aug-17,10,0,0,0,0,0,0,0,0,0,10,0,127.5,0.001
0,18,2696,Premier Agencies - ISLAMABAD,19,Warriors,3,1,PV07001,AD FOLIC,300MCG 30S,31-Aug-17,3300,0,3400,0,2941,0,0,0,0,0,3759,0,203.42,0.765
0,18,2696,Premier Agencies - ISLAMABAD,19,Warriors,4,2,PV08601,AD FOLIC OD,TAB 600MCG,31-Aug-17,662,0,450,0,433,0,0,0,0,0,679,0,326.92,0.222
0,18,2696,Premier Agencies - ISLAMABAD,19,Warriors,86,3,PV06902,NEO Q10,TAB 100MG 20S,31-Aug-17,61,0,90,0,67,0,0,0,0,0,84,0,726.56,0.061
0,18,2696,Premier Agencies - ISLAMABAD,19,Warriors,88,4,PV09701,NoZea,500MG/40MG,31-Aug-17,286,0,0,0,102,0,0,0,0,100,84,0,239.74,0.02
0,18,2696,Premier Agencies - ISLAMABAD,19,Warriors,118,5,PV04201,SPEDICAM,TABS 8MG 10`S,31-Aug-17,749,0,400,0,601,0,0,0,0,10,538,0,110.5,0.059
0,18,2696,Premier Agencies - ISLAMABAD,20,Elite,37,3,PV02301,ESMART,TABS 50MG 10X2`S,31-Aug-17,393,0,150,0,334,0,0,0,0,0,209,0,198.3,0.041
0,18,2696,Premier Agencies - ISLAMABAD,20,Elite,37,4,PV02302,ESMART,TABS 75MG 20`S,31-Aug-17,426,0,50,0,265,0,0,0,0,101,110,0,206.06,0.023
0,18,2696,Premier Agencies - ISLAMABAD,20,Elite,62,6,PV04002,GOURIC,TABS 80MG,31-Aug-17,903,0,600,0,861,0,0,0,0,14,628,0,522.75,0.328
0,18,2696,Premier Agencies - ISLAMABAD,20,Elite,92,7,PV01901,ONITA,SACHETS 2GM 7`S,31-Aug-17,773,0,520,0,753,0,0,0,0,2,538,0,654.5,0.352
0,18,2696,Premier Agencies - ISLAMABAD,20,Elite,93,9,PV09303,OPT-D,CAP SOFT GEL 200000IU 1'S,31-Aug-17,566,0,400,0,441,0,0,0,0,0,525,0,145.3,0.076
0,18,2696,Premier Agencies - ISLAMABAD,20,Elite,93,10,PV09302,OPT-D,CAP SOFT GEL 100000IU 2'S,31-Aug-17,109,0,50,0,56,0,0,0,0,0,103,0,159.83,0.016
0,18,2696,Premier Agencies - ISLAMABAD,20,Elite,93,11,PV09301,OPT-D,CAP SOFT GEL 25000IU 4'S,31-Aug-17,152,0,550,0,311,0,0,0,0,0,391,0,108.97,0.043
0,18,2696,Premier Agencies - ISLAMABAD,21,Conqueror,74,1,PV08201,LACTEUS 1,400g,31-Aug-17,741,0,288,0,364,16,0,0,0,0,649,0,675.25,0.438
0,18,2696,Premier Agencies - ISLAMABAD,21,Conqueror,75,2,PV08301,LACTEUS 2,400g,31-Aug-17,265,0,0,0,266,12,0,0,120,0,107,0,675.25,0.072
0,18,2696,Premier Agencies - ISLAMABAD,21,Conqueror,76,3,PV08401,LACTEUS 3,400g,31-Aug-17,247,0,168,0,147,4,0,0,0,0,264,0,675.25,0.178
0,18,2696,Premier Agencies - ISLAMABAD,21,Conqueror,77,4,PV08501,LACTEUS AR,400g,31-Aug-17,246,0,72,0,134,0,0,0,0,0,184,0,823.25,0.151
0,18,2696,Premier Agencies - ISLAMABAD,22,Gladiators,41,2,2692720,EVOFIX,CAPS 0400MG X 10,31-Aug-17,628,0,0,0,187,0,0,0,0,2,439,0,510,0.224
0,18,2696,Premier Agencies - ISLAMABAD,22,Gladiators,50,3,2692315,FASTESO,TABS C.E. 0040MG X 14,31-Aug-17,257,0,100,0,144,0,0,0,0,3,210,0,214.2,0.045
0,18,2696,Premier Agencies - ISLAMABAD,22,Gladiators,50,4,2692310,FASTESO,TABS C.E. 0020MG X 14,31-Aug-17,1154,0,900,0,1090,0,0,0,0,17,947,0,146.57,0.139
0,18,2696,Premier Agencies - ISLAMABAD,22,Gladiators,51,5,PV09501,FERFER,SACHET 14MG 30'S,31-Aug-17,339,0,300,0,304,0,0,0,0,0,335,0,392.31,0.131
0,18,2696,Premier Agencies - ISLAMABAD,22,Gladiators,121,6,PV07201,SUPER CRAN,Sachet 10s,31-Aug-17,483,0,0,0,71,0,0,0,0,0,412,0,203.42,0.084
0,18,2696,Premier Agencies - ISLAMABAD,23,Sprinters,2,1,184850,ACTIFLOR,POWD. SACHE 0010G ÿ0250MG X 10,31-Aug-17,1384,0,1944,0,1695,0,0,0,0,7,1626,0,244.38,0.397
0,18,2696,Premier Agencies - ISLAMABAD,23,Sprinters,5,2,185015,AIREEZ,TABS F.C. 0010MG X 30,31-Aug-17,291,0,100,0,204,0,0,0,0,0,187,0,510,0.095
0,18,2696,Premier Agencies - ISLAMABAD,23,Sprinters,5,3,185012,AIREEZ,TABS CHWE 0004MG X 14,31-Aug-17,299,0,0,0,2,0,0,0,0,0,297,0,142.8,0.042
0,18,2696,Premier Agencies - ISLAMABAD,23,Sprinters,5,4,185010,AIREEZ,TABS CHWE 0005MG X 30,31-Aug-17,107,0,0,0,34,0,0,0,0,2,71,0,382.5,0.027
0,18,2696,Premier Agencies - ISLAMABAD,23,Sprinters,5,5,185050,AIREEZ,SACHETS GRA 0004MG X 14,31-Aug-17,195,0,0,0,49,0,0,0,0,0,146,0,142.8,0.021
0,18,2696,Premier Agencies - ISLAMABAD,23,Sprinters,41,6,2692749,EVOFIX,SUSP 100MG/5ML 30ML,31-Aug-17,1836,0,700,0,1337,0,0,0,0,0,1199,0,110.5,0.132
0,18,2696,Premier Agencies - ISLAMABAD,23,Sprinters,41,7,2692745,EVOFIX,SUSP DRY 0060ML 0100MG X 1,31-Aug-17,494,0,100,0,228,0,0,0,0,0,366,0,146.57,0.054
0,18,2696,Premier Agencies - ISLAMABAD,23,Sprinters,41,8,2692747,EVOFIX,SUSP DS,31-Aug-17,684,0,250,0,382,0,0,0,0,9,543,0,155.18,0.084
0,18,2696,Premier Agencies - ISLAMABAD,23,Sprinters,104,10,PV09201,PHYTUS,COUGH SYRUP,31-Aug-17,320,0,200,0,317,0,0,0,0,0,203,0,165.75,0.034
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,12,4,PV09405,Avsar Plus,320/10/25 mg Tablet 28's,31-Aug-17,49,0,0,0,-2,0,0,0,0,0,51,0,238,0.012
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,12,5,PV09404,Avsar Plus,160/5/25 mg Tablet 28's,31-Aug-17,58,0,0,0,7,0,0,0,0,32,19,0,144.5,0.003
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,12,6,PV09403,Avsar Plus,160/5/12.5 mg Tablet 28's,31-Aug-17,71,0,0,0,79,0,0,0,32,0,24,0,141.1,0.003
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,12,7,PV09402,Avsar Plus,160/10/25 mg Tablet 28's,31-Aug-17,52,0,0,0,33,0,0,0,0,0,19,0,154.7,0.003
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,12,8,PV09401,Avsar Plus,160/10/12.5 mg Tablet 28's,31-Aug-17,126,0,128,0,111,0,0,0,0,0,143,0,153,0.022
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,33,1,6926310,DIU-TANSIN,TABS F.C. X 10,31-Aug-17,150,0,50,0,70,0,0,0,0,0,130,0,137.95,0.018
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,112,2,PV08101,SECURIN,TAB 5mg 20's,31-Aug-17,91,0,100,0,53,0,0,0,0,0,138,0,107.77,0.015
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,112,3,PV08102,SECURIN,TAB 10mg 20's,31-Aug-17,54,0,0,0,8,0,0,0,0,0,46,0,215.54,0.01
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,123,4,6118610,TANSIN,TABS F.C. 0050MG X 10,31-Aug-17,259,0,250,0,201,0,0,0,0,0,308,0,130.05,0.04
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,123,5,6118615,TANSIN,TABS F.C DS 0100MG X 10,31-Aug-17,39,0,50,0,4,0,0,0,0,0,85,0,173.4,0.015
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,138,6,7013912,X-PLENDED,TABS F.C. 0010MG X 10,31-Aug-17,1860,0,1850,0,1435,0,0,0,0,0,2275,0,195.5,0.445
0,19,2693,Premier Agencies - SARGODHA,1,X-Treme,138,7,7013910,X-PLENDED,TABS F.C. 0005MG X 10,31-Aug-17,626,0,350,0,424,0,0,0,0,0,552,0,117.3,0.065
0,19,2693,Premier Agencies - SARGODHA,2,Metabolizers,65,1,PV02601,INNOGEN M30,MIXTURE,31-Aug-17,538,0,600,0,508,0,0,0,0,0,630,0,373.2,0.235
0,19,2693,Premier Agencies - SARGODHA,2,Metabolizers,66,2,PV02501,INNOGEN N,NPH INSULIN,31-Aug-17,21,0,0,0,7,0,0,0,0,0,14,0,394.4,0.006
0,19,2693,Premier Agencies - SARGODHA,2,Metabolizers,67,3,PV02401,INNOGEN R,INSULIN REGULAR,31-Aug-17,2,0,48,0,10,0,0,0,24,0,64,0,394.4,0.025
0,19,2693,Premier Agencies - SARGODHA,2,Metabolizers,68,4,PV04805,INOSITA,TABS 100MG 14`S,31-Aug-17,150,0,250,0,242,0,0,0,0,12,146,0,428.4,0.063
